text_id,brand_id,brand_name,segment,country,source_type,page_name ,category,year_range,text,url,data_collected
iwc_013,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,longstanding_partnerships,brand_prestige,modern,"The IWC universe is built around our long-standing and successful partnerships in the fields of aviation, navigation and racing. An essential pillar is also our commitment to making a difference for our communities",https://www.iwc.com/ww-en/company/partnerships,2026-02-27
iwc_014,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,69000_calibre_chronographs,engineering_precision,40+ years-modern,"More than 40 years ago, IWC Schaffhausen manufactured its first chronograph. Today, mechanical stopwatches form an essential pillar of all main collections. They are available in many case sizes and dial colours. A broad range of strap and bracelet options adds additional versatility. This enormous variety makes it easy for everyone to find an IWC chronograph that underscores their character and reflects their lifestyle. What all focus chronographs in our selection have in common is supreme technology from IWC’s Manufakturzentrum in Schaffhausen: They are all powered by movements from the IWC-manufactured 69000 calibre family, offering the ultimate in performance, precision and durability.",https://www.iwc.com/ww-en/specials/chronograph-watches,2026-02-27
iwc_015,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,chronograph_watches,engineering_precision,modern_continuous,"We never compromise on quality: To produce chronographs to the highest possible standards of quality and technical excellence, we continually push forward with new materials, industry-leading manufacturing processes, testing standards and quality management",https://www.iwc.com/ww-en/specials/chronograph-watches,2026-02-27
iwc_016,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,watches/pilot-watches/iw328601_pilots_venturer_vertical_drive,product_description,2024-present,"The Pilot’s Venturer Vertical Drive is built from the ground up for the challenging environment of space. Its innovative rotating bezel system replaces the crown, allowing all adjustments to be made while wearing a space suit with gloves.",https://www.iwc.com/us-en/watches/pilot-watches/iw328601-pilots-venturer-vertical-drive,2026-05-20
iwc_017,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,watches/pilot-watches/iw505801_big_pilots_watch_perpetual_calendar_ceralume,product_description,2025-present,"With the Big Pilot’s Watch Perpetual Calendar Ceralume®, IWC Schaffhausen’s proprietary luminous ceramic technology makes its debut in the Pilot’s Watches collection. A watch of two entirely different expressions, it captivates with subtle shades of white and grey in daylight and transforms into a vivid blue-glowing instrument in the dark.",https://www.iwc.com/us-en/watches/pilot-watches/iw505801-big-pilots-watch-perpetual-calendar-ceralume,2026-05-20
iwc_018,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,watches/pilot-watches/iw329601_big_pilots_watch_perpetual_calendar_proset_le_petit_prince,product_description,2024-present,"The Big Pilot's Watch Perpetual Calendar ProSet Le Petit Prince combines a stainless steel case and bracelet with a deep blue dial with a sunray finish. The Perpetual Calendar ProSet can be adjusted both forwards and backwards via a single crown position, making calendar adjustments as simple and intuitive as setting the time.",https://www.iwc.com/us-en/watches/pilot-watches/iw329601-big-pilots-watch-perpetual-calendar-proset-le-petit-prince,2026-05-20
iwc_019,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,watches/pilot-watches/iw389411_pilots_watch_chronograph_41_george_russell,product_description,2025-present,"Limited to 1063 pieces, the Pilot’s Watch Chronograph 41 George Russell in black ceramic features dial printing and a rubber strap in a unique blue hue inspired by the driver’s racing helmet.",https://www.iwc.com/us-en/watches/pilot-watches/iw389411-pilots-watch-chronograph-41-george-russell,2026-05-20
iwc_020,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,watches/pilot-watches/iw329602_big_pilots_watch_perpetual_calendar_proset,product_description,2024-present,"The Big Pilot's Watch Perpetual Calendar ProSet combines an 18-carat 5N gold case and crown with an olive green dial with a sunray finish. The Perpetual Calendar ProSet can be adjusted both forwards and backwards via a single crown position, making calendar adjustments as simple and intuitive as setting the time.",https://www.iwc.com/us-en/watches/pilot-watches/iw329602-big-pilots-watch-perpetual-calendar-proset,2026-05-20
iwc_021,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,watches/portugieser/iw503703_portugieser_perpetual_calendar_44,product_description,2024-present,"IWC Schaffhausen’s perpetual calendar was originally developed during the 1980s by former head-watchmaker Kurt Klaus. In 2003, the legendary complication was presented in the Portugieser collection for the first time. Since then, the Portugieser Perpetual Calendar has been a major pillar of the collection.",https://www.iwc.com/us-en/watches/portugieser/iw503703-portugieser-perpetual-calendar-44,2026-05-20
iwc_022,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,watches/portugieser/iw503704_portugieser_perpetual_calendar_44,product_description,2024-present,"IWC Schaffhausen’s perpetual calendar was originally developed during the 1980s by former head-watchmaker Kurt Klaus. In 2003, the legendary complication was presented in the Portugieser collection for the first time. Since then, the Portugieser Perpetual Calendar has been a major pillar of the collection.",https://www.iwc.com/us-en/watches/portugieser/iw503704-portugieser-perpetual-calendar-44,2026-05-20
iwc_023,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,watches/portugieser/iw501709_portugieser_automatic_42_year_of_the_horse,product_description,2024-present,"The Portugieser Automatic 42 Year of the Horse features a stainless steel case, a burgundy dial and golden hands and appliques. The IWC-manufactured 52011 caliber's oscillating mass is crafted in the shape of a galloping horse, paying tribute to the Lunar New Year.",https://www.iwc.com/us-en/watches/portugieser/iw501709-portugieser-automatic-42-year-of-the-horse,2026-05-20
iwc_024,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,watches/portugieser/iw545901_portugieser_hand-wound_tourbillon_day_&_night,product_description,2024-present,"The Portugieser stands out not only for its timeless design. The collection is also a testament to IWC Schaffhausen’s comprehensive expertise in fine watchmaking. Over the years, the manufacture has presented many Portugieser watches with high complications.",https://www.iwc.com/us-en/watches/portugieser/iw545901-portugieser-hand-wound-tourbillon-day-night,2026-05-20
iwc_025,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,watches/portugieser/iw503701_portugieser_perpetual_calendar_44,product_description,2024-present,"IWC Schaffhausen’s perpetual calendar was originally developed during the 1980s by former head-watchmaker Kurt Klaus. In 2003, the legendary complication was presented in the Portugieser collection for the first time. Since then, the Portugieser Perpetual Calendar has been a major pillar of the collection.",https://www.iwc.com/us-en/watches/portugieser/iw503701-portugieser-perpetual-calendar-44,2026-05-20
iwc_026,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,watches/portofino/iw344602_portofino_perpetual_calendar,product_description,2024-present,The Portofino Perpetual Calendar features the legendary perpetual calendar developed by Kurt Klaus during the 1980s.,https://www.iwc.com/us-en/watches/portofino/iw344602-portofino-perpetual-calendar,2026-05-20
iwc_027,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,watches/portofino/iw359002_portofino_complete_calendar,product_description,2024-present,The Portofino Complete Calendar is the first timepiece from IWC with the newly developed complete calendar module.,https://www.iwc.com/us-en/watches/portofino/iw359002-portofino-complete-calendar,2026-05-20
iwc_028,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,watches/portofino/iw659801_portofino_automatic_day_&_night_34,product_description,2024-present,The Portofino Automatic Day & Night 34 features a charming day & night complication.,https://www.iwc.com/us-en/watches/portofino/iw659801-portofino-automatic-day-night-34,2026-05-20
iwc_029,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,watches/portofino/iw459604_portofino_automatic_moon_phase_37_year_of_the_snake,product_description,2025-present,"The Portofino Automatic Moon Phase 37 Year of the Snake features a 18-carat 5N gold oscillating mass in the shape of a snake, a reminder of the lunar new year.",https://www.iwc.com/us-en/watches/portofino/iw459604-portofino-automatic-moon-phase-37-year-of-the-snake,2026-05-20
iwc_030,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,watches/portofino/iw458611_portofino_automatic_37,product_description,2024-present,"IWC Schaffhausen and Net-A-Porter have collaborated to create a new version of the Portofino Automatic 37 in a crisp, contrasting black and white design code, reflecting the brand aesthetics of Net-A-Porter.",https://www.iwc.com/us-en/watches/portofino/iw458611-portofino-automatic-37,2026-05-20
